date,hospital,requests,A+,A-,B+,B-,AB+,AB-,O+,O-
2022-03-23,Hospital Machang,40,7,4,3,6,4,3,4,9
2022-03-23,Hospital Jeli,12,3,0,1,1,1,3,3,0
2022-03-23,Hospital Tanah Merah,0,0,0,0,0,0,0,0,0
2022-03-23,"Hospital Tengku Anis, Pasir Putih",0,0,0,0,0,0,0,0,0
2022-03-23,Hospital Gua Musang,18,3,5,2,4,1,2,1,0
2022-03-23,Hospital Kuala Krai,20,4,3,1,3,0,6,3,0
2022-03-23,Hospital Universiti Sains Malaysia (HUSM),0,0,0,0,0,0,0,0,0
2022-03-23,Kuala Lumpur Hospital,18,2,3,3,0,3,1,6,0
2022-03-23,National Heart Institute of Malaysia (IJN),36,1,5,2,4,8,5,7,4
2022-03-23,Hospital Canselor Tuanku Muhriz UKM (HCTM),56,7,12,7,7,7,6,6,4
2022-03-23,University Malaya Medical Centre (UMMC),0,0,0,0,0,0,0,0,0
2022-03-23,Hospital Angkatan Tentera Tuanku Mizan,64,4,10,7,4,10,9,9,11
2022-03-23,Hospital Rehabilitasi Cheras,10,0,0,2,0,3,1,1,3
2022-03-23,Hospital Nukleus Labuan,0,0,0,0,0,0,0,0,0
2022-03-23,Jabatan Kesihatan Labuan,0,0,0,0,0,0,0,0,0
2022-03-23,Malacca General Hospital,42,3,3,9,4,3,11,4,5
2022-03-23,Hospital Alor Gajah,6,0,0,0,1,1,1,2,1
2022-03-23,Hospital Jasin,5,1,0,0,0,1,1,0,2
2022-03-23,Hospital Angkatan Tentera Terendak,0,0,0,0,0,0,0,0,0
2022-03-23,Tuanku Ja'afar Hospital,21,3,2,2,2,0,5,2,5
2022-03-23,"Hospital Tuanku Ampuan Najihah, Kuala Pilah",0,0,0,0,0,0,0,0,0
2022-03-23,Hospital Port Dickson,0,0,0,0,0,0,0,0,0
2022-03-23,Hospital Tampin,5,1,1,1,0,1,0,0,1
2022-03-23,Hospital Jelebu,0,0,0,0,0,0,0,0,0
2022-03-23,Hospital Jempol,55,7,6,5,8,9,8,7,5
2022-03-23,Hospital Rembau,48,3,7,7,8,3,7,9,4
2022-03-23,Tengku Ampuan Afzan Hospital,21,4,3,5,2,2,1,1,3
2022-03-23,Hospital Pekan,16,2,4,3,1,2,1,1,2
2022-03-23,Hospital Kuala Lipis,14,3,2,0,1,4,1,0,3
2022-03-23,Hospital Raub,0,0,0,0,0,0,0,0,0
2022-03-23,Hospital Bentong,0,0,0,0,0,0,0,0,0
2022-03-23,Hospital Jerantut,0,0,0,0,0,0,0,0,0
2022-03-23,Hospital Jengka,14,2,2,0,1,2,1,2,4
2022-03-23,Hospital Muadzam Shah,12,0,2,1,0,2,2,3,2
2022-03-23,"Hospital Sultan Haji Ahmad Shah, Temerloh",21,5,1,4,2,3,3,1,2
2022-03-23,Hospital Cameron Highlands,15,2,2,2,1,3,2,3,0
2022-03-23,Hospital Rompin,8,3,1,0,2,1,0,0,1
2022-03-23,Hospital Universiti Islam Antabangsa (UIA) Kuantan,16,1,1,4,4,1,0,3,2
2022-03-23,Hospital Bera,0,0,0,0,0,0,0,0,0
2022-03-23,Penang General Hospital,21,0,2,1,4,4,1,3,6
2022-03-23,Hospital Sungai Bakap,18,6,1,3,1,1,2,2,2
2022-03-23,Hospital Bukit Mertajam,5,0,1,0,0,0,0,3,1
2022-03-23,Hospital Balik Pulau,7,2,0,1,0,1,0,2,1
2022-03-23,Hospital Seberang Jaya,14,0,2,1,1,4,1,3,2
2022-03-23,Hospital Kepala Batas,10,3,2,1,0,1,1,1,1
2022-03-23,Hospital Batu Gajah,15,3,4,1,3,0,0,1,3
2022-03-23,"Hospital Bahagia Ulu Kinta, Tanjung Rambutan",63,8,12,7,8,8,5,6,9
2022-03-23,Hospital Changkat Melintang,35,2,4,6,1,5,5,9,3
2022-03-23,Hospital Grik,0,0,0,0,0,0,0,0,0
2022-03-23,Hospital Kampar,6,1,0,0,1,0,3,1,0
2022-03-23,Hospital Kuala Kangsar,18,2,5,2,2,1,1,1,4
2022-03-23,Hospital Parit Buntar,10,0,2,1,0,3,2,1,1
2022-03-23,"Hospital Raja Permaisuri Bainun, Ipoh",0,0,0,0,0,0,0,0,0
2022-03-23,Hospital Selama,5,0,1,0,0,0,1,3,0
2022-03-23,Hospital Seri Manjung,5,1,0,0,0,1,2,1,0
2022-03-23,Hospital Sg. Siput,0,0,0,0,0,0,0,0,0
2022-03-23,Hospital Slim River,48,10,7,3,2,4,9,4,9
2022-03-23,Hospital Tapah,0,0,0,0,0,0,0,0,0
2022-03-23,Hospital Taiping,5,0,1,1,1,1,1,0,0
2022-03-23,Hospital Teluk Intan,0,0,0,0,0,0,0,0,0
2022-03-23,"Hospital Tuanku Fauziah, Kangar",21,3,3,3,2,2,3,2,3
2022-03-23,Putrajaya Hospital,5,0,0,2,0,1,1,0,1
2022-03-23,National Cancer Institute,42,8,9,5,5,3,4,2,6
2022-03-23,"Queen Elizabeth Hospital, Kota Kinabalu (I & II)",15,2,2,2,2,3,1,1,2
2022-03-23,"Duchess of Kent Hospital, Sandakan",14,1,2,1,2,1,2,3,2
2022-03-23,Hospital Beaufort,0,0,0,0,0,0,0,0,0
2022-03-23,Hospital Beluran,7,1,1,1,0,0,3,1,0
2022-03-23,Hospital Keningau,0,0,0,0,0,0,0,0,0
2022-03-23,Hospital Kinabatangan,18,2,0,3,3,4,4,2,0
2022-03-23,Hospital Kota Belud,5,0,1,2,1,1,0,0,0
2022-03-23,Hospital Kota Marudu,25,3,1,3,1,4,4,3,6
2022-03-23,Hospital Kuala Penyu,6,0,0,0,1,2,2,0,1
2022-03-23,Hospital Kudat,16,2,2,0,2,1,2,2,5
2022-03-23,Hospital Lahad Datu,7,0,1,3,2,0,0,1,0
2022-03-23,Hospital Mesra Bukit Padang,8,2,2,1,1,1,0,1,0
2022-03-23,Hospital Papar,12,1,2,1,5,1,0,1,1
2022-03-23,Hospital Ranau,24,5,1,3,2,2,4,4,3
2022-03-23,Hospital Semporna,10,2,3,1,0,2,1,0,1
2022-03-23,Hospital Sipitang,32,2,5,2,6,4,4,3,6
2022-03-23,Hospital Tambunan,0,0,0,0,0,0,0,0,0
2022-03-23,Hospital Tawau,0,0,0,0,0,0,0,0,0
2022-03-23,Hospital Tenom,0,0,0,0,0,0,0,0,0
2022-03-23,Hospital Wanita dan Kanak-Kanak Sabah[5],28,3,3,4,2,3,1,5,7
2022-03-23,Sarawak General Hospital,0,0,0,0,0,0,0,0,0
2022-03-23,"Sarawak General Hospital, Kota Samarahan (Cardiac services)",0,0,0,0,0,0,0,0,0
2022-03-23,Hospital Bau,18,5,3,2,1,3,1,1,2
2022-03-23,Hospital Sibu,21,2,2,5,2,3,4,1,2
2022-03-23,Hospital Miri,0,0,0,0,0,0,0,0,0
2022-03-23,Hospital Sarikei,0,0,0,0,0,0,0,0,0
2022-03-23,Hospital Sri Aman,5,0,0,0,1,2,0,0,2
2022-03-23,Hospital Limbang,16,1,0,0,4,4,3,3,1
2022-03-23,Hospital Lawas,0,0,0,0,0,0,0,0,0
2022-03-23,Hospital Kapit,0,0,0,0,0,0,0,0,0
2022-03-23,Hospital Sentosa,0,0,0,0,0,0,0,0,0
2022-03-23,Hospital Mukah,0,0,0,0,0,0,0,0,0
2022-03-23,Hospital Marudi,0,0,0,0,0,0,0,0,0
2022-03-23,Hospital Lundu,0,0,0,0,0,0,0,0,0
2022-03-23,Hospital Bintulu,0,0,0,0,0,0,0,0,0
2022-03-23,Hospital Betong,14,2,1,1,1,0,3,2,4
2022-03-23,Hospital Serian,20,3,4,0,0,0,3,5,5
2022-03-23,Hospital Simunjan,0,0,0,0,0,0,0,0,0
2022-03-23,Rajah Charles Brooke Memorial Hospital,25,3,5,3,3,3,1,6,1
2022-03-23,Hospital Kanowit,7,0,0,1,3,1,1,0,1
2022-03-23,Hospital Saratok,25,2,3,2,3,7,2,3,3
2022-03-23,Hospital Dalat,32,4,0,5,7,2,2,6,6
2022-03-23,Hospital Shah Alam,12,2,1,2,1,2,0,1,3
2022-03-23,Hospital Ampang,12,2,1,1,0,4,1,1,2
2022-03-23,Hospital Banting,6,0,1,0,0,2,1,1,1
2022-03-23,Hospital Kajang,40,5,1,6,3,8,2,11,4
2022-03-23,Hospital Kuala Kubu Baru,42,1,4,6,5,8,4,6,8
2022-03-23,Hospital Selayang,40,10,3,7,1,11,3,5,0
2022-03-23,Hospital Sultan Idris Shah Serdang,28,5,4,2,1,7,3,5,1
2022-03-23,Hospital Sungai Buloh,25,3,4,3,8,2,1,2,2
2022-03-23,Hospital Tanjung Karang,20,7,2,3,3,0,1,2,2
2022-03-23,"Hospital Tengku Ampuan Jemaah, Sabak Bernam",0,0,0,0,0,0,0,0,0
2022-03-23,"Hospital Tengku Ampuan Rahimah, Klang",15,1,2,2,1,2,2,2,3
2022-03-23,Universiti Putra Malaysia Teaching Hospital,14,3,4,3,1,2,1,0,0
2022-03-23,"Universiti Teknologi MARA Teaching Hospital, Puncak Alam",10,0,1,2,0,0,3,3,1
2022-03-23,"Hospital Sultanah Nur Zahirah, Kuala Terengganu",35,3,5,5,3,7,1,5,6
2022-03-23,Hospital Dungun,0,0,0,0,0,0,0,0,0
2022-03-23,Hospital Kemaman,14,1,2,2,1,3,1,4,0
2022-03-23,Hospital Besut,0,0,0,0,0,0,0,0,0
2022-03-23,Hospital Hulu Terengganu,21,0,6,5,0,2,2,2,4
2022-03-23,Hospital Setiu,7,0,0,0,0,1,1,2,3
2022-03-24,"Hospital Pakar Sultanah Fatimah, Muar",24,4,4,1,4,2,3,2,4
2022-03-24,"Hospital Sultanah Nora Ismail, Batu Pahat",0,0,0,0,0,0,0,0,0
2022-03-24,"Hospital Enche Besar Hajjah Kalsom, Kluang",72,8,8,11,10,11,6,9,9
2022-03-24,Hospital Segamat,60,6,9,5,8,2,7,7,16
2022-03-24,Hospital Pontian,14,2,3,5,3,0,0,1,0
2022-03-24,Hospital Kota Tinggi,14,2,2,1,1,0,4,1,3
2022-03-24,Hospital Mersing,18,1,2,3,0,5,0,3,4
2022-03-24,Hospital Tangkak,0,0,0,0,0,0,0,0,0
2022-03-24,"Hospital Temenggung Seri Maharaja Tun Ibrahim, Kulai",5,1,2,0,0,1,0,0,1
2022-03-24,Sultan Ismail Hospital,7,0,0,3,0,3,1,0,0
2022-03-24,"Hospital Sultanah Aminah, Johor Bahru[2]",25,2,2,3,4,8,0,3,3
2022-03-24,"Sultanah Bahiyah Hospital, Alor Setar",36,1,4,7,7,8,5,2,2
2022-03-24,"Sultan Abdul Halim Hospital, Sungai Petani",16,3,1,1,5,3,1,2,0
2022-03-24,Pendang Hospital,0,0,0,0,0,0,0,0,0
2022-03-24,Kulim Hospital,24,3,4,4,2,2,5,2,2
2022-03-24,Baling Hospital,0,0,0,0,0,0,0,0,0
2022-03-24,Sik Hospital,14,0,4,0,4,1,1,4,0
2022-03-24,Hospital Yan,10,1,2,0,3,1,1,1,1
2022-03-24,Hospital Jitra,24,1,3,4,2,2,3,4,5
2022-03-24,Hospital Kuala Nerang,21,4,2,1,2,2,2,3,5
2022-03-24,"Hospital Raja Perempuan Zainab II, Kota Bharu",5,1,2,0,1,0,1,0,0
2022-03-24,Hospital Pasir Mas,12,1,3,1,2,1,2,1,1
2022-03-24,Hospital Tumpat,49,7,7,5,2,7,4,11,6
2022-03-24,Hospital Machang,14,2,3,3,4,1,0,0,1
2022-03-24,Hospital Jeli,18,5,3,0,1,5,3,1,0
2022-03-24,Hospital Tanah Merah,0,0,0,0,0,0,0,0,0
2022-03-24,"Hospital Tengku Anis, Pasir Putih",0,0,0,0,0,0,0,0,0
2022-03-24,Hospital Gua Musang,25,1,3,1,5,2,4,5,4
2022-03-24,Hospital Kuala Krai,8,1,1,1,0,1,1,1,2
2022-03-24,Hospital Universiti Sains Malaysia (HUSM),18,5,1,2,4,0,2,2,2
2022-03-24,Kuala Lumpur Hospital,0,0,0,0,0,0,0,0,0
2022-03-24,National Heart Institute of Malaysia (IJN),40,2,4,6,1,7,5,9,6
2022-03-24,Hospital Canselor Tuanku Muhriz UKM (HCTM),12,0,2,2,3,2,1,2,0
2022-03-24,University Malaya Medical Centre (UMMC),8,2,0,1,1,2,2,0,0
2022-03-24,Hospital Angkatan Tentera Tuanku Mizan,30,5,4,3,4,5,2,4,3
2022-03-24,Hospital Rehabilitasi Cheras,16,2,1,2,2,3,3,3,0
2022-03-24,Hospital Nukleus Labuan,0,0,0,0,0,0,0,0,0
2022-03-24,Jabatan Kesihatan Labuan,0,0,0,0,0,0,0,0,0
2022-03-24,Malacca General Hospital,20,1,3,4,2,1,1,5,3
2022-03-24,Hospital Alor Gajah,24,2,2,3,3,2,7,2,3
2022-03-24,Hospital Jasin,8,1,0,0,1,0,0,3,3
2022-03-24,Hospital Angkatan Tentera Terendak,0,0,0,0,0,0,0,0,0
2022-03-24,Tuanku Ja'afar Hospital,32,5,6,5,4,2,3,3,4
2022-03-24,"Hospital Tuanku Ampuan Najihah, Kuala Pilah",6,1,1,1,0,0,2,1,0
2022-03-24,Hospital Port Dickson,0,0,0,0,0,0,0,0,0
2022-03-24,Hospital Tampin,7,2,2,1,0,2,0,0,0
2022-03-24,Hospital Jelebu,0,0,0,0,0,0,0,0,0
2022-03-24,Hospital Jempol,49,5,7,6,8,4,3,7,9
2022-03-24,Hospital Rembau,42,4,5,5,3,2,11,4,8
2022-03-24,Tengku Ampuan Afzan Hospital,10,0,0,2,0,2,3,2,1
2022-03-24,Hospital Pekan,21,3,2,3,3,3,2,3,2
2022-03-24,Hospital Kuala Lipis,0,0,0,0,0,0,0,0,0
2022-03-24,Hospital Raub,0,0,0,0,0,0,0,0,0
2022-03-24,Hospital Bentong,0,0,0,0,0,0,0,0,0
2022-03-24,Hospital Jerantut,0,0,0,0,0,0,0,0,0
2022-03-24,Hospital Jengka,6,0,0,1,0,0,0,1,4
2022-03-24,Hospital Muadzam Shah,7,1,0,1,0,1,0,1,3
2022-03-24,"Hospital Sultan Haji Ahmad Shah, Temerloh",14,2,1,3,0,2,2,2,2
2022-03-24,Hospital Cameron Highlands,5,0,1,0,1,1,1,1,0
2022-03-24,Hospital Rompin,5,0,0,0,2,0,0,1,2
2022-03-24,Hospital Universiti Islam Antabangsa (UIA) Kuantan,0,0,0,0,0,0,0,0,0
2022-03-24,Hospital Bera,0,0,0,0,0,0,0,0,0
2022-03-24,Penang General Hospital,0,0,0,0,0,0,0,0,0
2022-03-24,Hospital Sungai Bakap,32,4,6,4,5,2,8,2,1
2022-03-24,Hospital Bukit Mertajam,6,1,1,1,0,1,2,0,0
2022-03-24,Hospital Balik Pulau,0,0,0,0,0,0,0,0,0
2022-03-24,Hospital Seberang Jaya,24,4,3,1,3,2,5,2,4
2022-03-24,Hospital Kepala Batas,7,0,0,1,1,1,1,1,2
2022-03-24,Hospital Batu Gajah,8,2,0,0,3,1,1,0,1
2022-03-24,"Hospital Bahagia Ulu Kinta, Tanjung Rambutan",50,9,9,5,3,4,9,5,6
2022-03-24,Hospital Changkat Melintang,10,1,1,3,0,3,1,0,1
2022-03-24,Hospital Grik,0,0,0,0,0,0,0,0,0
2022-03-24,Hospital Kampar,0,0,0,0,0,0,0,0,0
2022-03-24,Hospital Kuala Kangsar,0,0,0,0,0,0,0,0,0
2022-03-24,Hospital Parit Buntar,7,0,0,1,3,2,0,1,0
2022-03-24,"Hospital Raja Permaisuri Bainun, Ipoh",15,4,0,3,1,2,0,3,2
2022-03-24,Hospital Selama,21,1,0,3,4,4,6,2,1
2022-03-24,Hospital Seri Manjung,16,1,3,1,3,1,2,3,2
2022-03-24,Hospital Sg. Siput,0,0,0,0,0,0,0,0,0
2022-03-24,Hospital Slim River,49,7,10,8,7,3,7,5,2
2022-03-24,Hospital Tapah,8,1,2,2,0,0,0,1,2
2022-03-24,Hospital Taiping,0,0,0,0,0,0,0,0,0
2022-03-24,Hospital Teluk Intan,0,0,0,0,0,0,0,0,0
2022-03-24,"Hospital Tuanku Fauziah, Kangar",14,3,0,2,1,2,0,3,3
2022-03-24,Putrajaya Hospital,8,1,0,0,1,1,0,3,2
2022-03-24,National Cancer Institute,36,3,6,8,3,5,2,7,2
2022-03-24,"Queen Elizabeth Hospital, Kota Kinabalu (I & II)",24,3,5,1,4,3,3,2,3
2022-03-24,"Duchess of Kent Hospital, Sandakan",0,0,0,0,0,0,0,0,0
2022-03-24,Hospital Beaufort,0,0,0,0,0,0,0,0,0
2022-03-24,Hospital Beluran,15,4,3,3,1,2,1,0,1
2022-03-24,Hospital Keningau,0,0,0,0,0,0,0,0,0
2022-03-24,Hospital Kinabatangan,24,2,2,4,4,1,5,2,4
2022-03-24,Hospital Kota Belud,0,0,0,0,0,0,0,0,0
2022-03-24,Hospital Kota Marudu,20,2,2,3,2,2,1,5,3
2022-03-24,Hospital Kuala Penyu,5,2,1,1,0,0,0,0,1
2022-03-24,Hospital Kudat,0,0,0,0,0,0,0,0,0
2022-03-24,Hospital Lahad Datu,14,1,2,1,2,0,4,2,2
2022-03-24,Hospital Mesra Bukit Padang,5,2,0,0,1,0,1,0,1
2022-03-24,Hospital Papar,0,0,0,0,0,0,0,0,0
2022-03-24,Hospital Ranau,25,5,1,2,7,3,1,3,3
2022-03-24,Hospital Semporna,0,0,0,0,0,0,0,0,0
2022-03-24,Hospital Sipitang,7,2,0,1,0,2,0,2,0
2022-03-24,Hospital Tambunan,12,0,3,2,3,0,2,1,1
2022-03-24,Hospital Tawau,0,0,0,0,0,0,0,0,0
2022-03-24,Hospital Tenom,0,0,0,0,0,0,0,0,0
2022-03-24,Hospital Wanita dan Kanak-Kanak Sabah[5],18,1,1,1,3,3,3,3,3
2022-03-24,Sarawak General Hospital,0,0,0,0,0,0,0,0,0
2022-03-24,"Sarawak General Hospital, Kota Samarahan (Cardiac services)",0,0,0,0,0,0,0,0,0
2022-03-24,Hospital Bau,7,2,1,2,1,0,0,1,0
2022-03-24,Hospital Sibu,0,0,0,0,0,0,0,0,0
2022-03-24,Hospital Miri,0,0,0,0,0,0,0,0,0
2022-03-24,Hospital Sarikei,6,1,1,2,1,0,0,1,0
2022-03-24,Hospital Sri Aman,8,0,1,2,2,2,0,1,0
2022-03-24,Hospital Limbang,5,1,1,1,1,1,0,0,0
2022-03-24,Hospital Lawas,7,1,0,0,2,0,1,2,1
2022-03-24,Hospital Kapit,8,0,1,2,1,1,0,0,3
2022-03-24,Hospital Sentosa,0,0,0,0,0,0,0,0,0
2022-03-24,Hospital Mukah,15,2,5,0,4,1,0,1,2
2022-03-24,Hospital Marudi,0,0,0,0,0,0,0,0,0
2022-03-24,Hospital Lundu,12,1,0,2,2,2,2,3,0
2022-03-24,Hospital Bintulu,0,0,0,0,0,0,0,0,0
2022-03-24,Hospital Betong,0,0,0,0,0,0,0,0,0
2022-03-24,Hospital Serian,5,0,1,3,0,0,0,0,1
2022-03-24,Hospital Simunjan,7,2,1,2,0,1,0,1,0
2022-03-24,Rajah Charles Brooke Memorial Hospital,20,2,3,2,1,4,1,2,5
2022-03-24,Hospital Kanowit,5,0,2,1,0,1,0,1,0
2022-03-24,Hospital Saratok,35,5,10,1,2,4,4,5,4
2022-03-24,Hospital Dalat,7,1,1,1,0,0,2,0,2
2022-03-24,Hospital Shah Alam,0,0,0,0,0,0,0,0,0
2022-03-24,Hospital Ampang,0,0,0,0,0,0,0,0,0
2022-03-24,Hospital Banting,10,4,1,1,0,0,1,2,1
2022-03-24,Hospital Kajang,36,7,7,5,3,6,5,1,2
2022-03-24,Hospital Kuala Kubu Baru,12,5,1,2,2,0,1,1,0
2022-03-24,Hospital Selayang,40,3,8,4,5,6,4,7,3
2022-03-24,Hospital Sultan Idris Shah Serdang,21,1,3,2,4,3,3,0,5
2022-03-24,Hospital Sungai Buloh,30,6,5,5,1,2,6,2,3
2022-03-24,Hospital Tanjung Karang,14,1,3,2,1,1,2,4,0
2022-03-24,"Hospital Tengku Ampuan Jemaah, Sabak Bernam",0,0,0,0,0,0,0,0,0
2022-03-24,"Hospital Tengku Ampuan Rahimah, Klang",14,0,3,2,2,1,3,2,1
2022-03-24,Universiti Putra Malaysia Teaching Hospital,0,0,0,0,0,0,0,0,0
2022-03-24,"Universiti Teknologi MARA Teaching Hospital, Puncak Alam",30,3,7,5,4,3,1,5,2
2022-03-24,"Hospital Sultanah Nur Zahirah, Kuala Terengganu",40,4,4,4,8,5,2,5,8
2022-03-24,Hospital Dungun,5,2,1,0,0,2,0,0,0
2022-03-24,Hospital Kemaman,21,3,5,2,2,3,0,5,1
2022-03-24,Hospital Besut,0,0,0,0,0,0,0,0,0
2022-03-24,Hospital Hulu Terengganu,14,2,1,3,1,0,3,3,1
2022-03-24,Hospital Setiu,30,3,3,3,3,4,4,6,4
2022-03-25,"Hospital Pakar Sultanah Fatimah, Muar",6,2,0,1,2,0,0,0,1
2022-03-25,"Hospital Sultanah Nora Ismail, Batu Pahat",0,0,0,0,0,0,0,0,0
2022-03-25,"Hospital Enche Besar Hajjah Kalsom, Kluang",30,4,1,3,5,3,6,5,3
2022-03-25,Hospital Segamat,72,15,13,4,9,8,7,9,7
2022-03-25,Hospital Pontian,16,1,4,2,3,1,2,0,3
2022-03-25,Hospital Kota Tinggi,20,1,4,7,2,1,2,2,1
2022-03-25,Hospital Mersing,0,0,0,0,0,0,0,0,0
2022-03-25,Hospital Tangkak,0,0,0,0,0,0,0,0,0
2022-03-25,"Hospital Temenggung Seri Maharaja Tun Ibrahim, Kulai",8,1,2,0,1,1,0,1,2
2022-03-25,Sultan Ismail Hospital,10,1,0,5,2,1,0,1,0
2022-03-25,"Hospital Sultanah Aminah, Johor Bahru[2]",18,1,1,7,2,2,2,1,2
2022-03-25,"Sultanah Bahiyah Hospital, Alor Setar",56,7,8,6,4,9,8,5,9
2022-03-25,"Sultan Abdul Halim Hospital, Sungai Petani",0,0,0,0,0,0,0,0,0
2022-03-25,Pendang Hospital,0,0,0,0,0,0,0,0,0
2022-03-25,Kulim Hospital,32,4,4,5,4,6,6,2,1
2022-03-25,Baling Hospital,21,4,0,7,2,3,3,1,1
2022-03-25,Sik Hospital,0,0,0,0,0,0,0,0,0
2022-03-25,Hospital Yan,6,0,0,3,2,0,0,0,1
2022-03-25,Hospital Jitra,30,3,4,4,2,3,5,5,4
2022-03-25,Hospital Kuala Nerang,15,2,2,2,4,1,1,2,1
2022-03-25,"Hospital Raja Perempuan Zainab II, Kota Bharu",0,0,0,0,0,0,0,0,0
2022-03-25,Hospital Pasir Mas,0,0,0,0,0,0,0,0,0
2022-03-25,Hospital Tumpat,30,2,2,4,5,3,5,3,6
2022-03-25,Hospital Machang,24,2,1,3,5,4,2,3,4
2022-03-25,Hospital Jeli,28,3,2,4,3,5,6,3,2
2022-03-25,Hospital Tanah Merah,0,0,0,0,0,0,0,0,0
2022-03-25,"Hospital Tengku Anis, Pasir Putih",0,0,0,0,0,0,0,0,0
2022-03-25,Hospital Gua Musang,6,1,0,1,2,1,1,0,0
2022-03-25,Hospital Kuala Krai,12,1,4,0,1,1,2,2,1
2022-03-25,Hospital Universiti Sains Malaysia (HUSM),6,0,0,1,1,0,2,1,1
2022-03-25,Kuala Lumpur Hospital,12,1,1,0,4,2,3,1,0
2022-03-25,National Heart Institute of Malaysia (IJN),14,0,4,3,3,1,1,2,0
2022-03-25,Hospital Canselor Tuanku Muhriz UKM (HCTM),24,4,2,3,3,5,3,2,2
2022-03-25,University Malaya Medical Centre (UMMC),0,0,0,0,0,0,0,0,0
2022-03-25,Hospital Angkatan Tentera Tuanku Mizan,35,3,7,1,5,5,5,6,3
2022-03-25,Hospital Rehabilitasi Cheras,0,0,0,0,0,0,0,0,0
2022-03-25,Hospital Nukleus Labuan,0,0,0,0,0,0,0,0,0
2022-03-25,Jabatan Kesihatan Labuan,0,0,0,0,0,0,0,0,0
2022-03-25,Malacca General Hospital,36,3,5,3,1,5,6,8,5
2022-03-25,Hospital Alor Gajah,24,3,1,2,1,4,1,6,6
2022-03-25,Hospital Jasin,8,1,1,2,0,0,2,2,0
2022-03-25,Hospital Angkatan Tentera Terendak,5,0,0,0,0,1,1,3,0
2022-03-25,Tuanku Ja'afar Hospital,0,0,0,0,0,0,0,0,0
2022-03-25,"Hospital Tuanku Ampuan Najihah, Kuala Pilah",0,0,0,0,0,0,0,0,0
2022-03-25,Hospital Port Dickson,0,0,0,0,0,0,0,0,0
2022-03-25,Hospital Tampin,0,0,0,0,0,0,0,0,0
2022-03-25,Hospital Jelebu,7,0,1,1,1,1,2,1,0
2022-03-25,Hospital Jempol,64,10,6,10,11,8,8,4,7
2022-03-25,Hospital Rembau,15,1,0,3,4,1,2,2,2
2022-03-25,Tengku Ampuan Afzan Hospital,0,0,0,0,0,0,0,0,0
2022-03-25,Hospital Pekan,24,3,3,5,2,2,2,4,3
2022-03-25,Hospital Kuala Lipis,0,0,0,0,0,0,0,0,0
2022-03-25,Hospital Raub,0,0,0,0,0,0,0,0,0
2022-03-25,Hospital Bentong,5,2,0,0,0,2,0,0,1
2022-03-25,Hospital Jerantut,0,0,0,0,0,0,0,0,0
2022-03-25,Hospital Jengka,12,2,3,1,2,0,1,3,0
2022-03-25,Hospital Muadzam Shah,0,0,0,0,0,0,0,0,0
2022-03-25,"Hospital Sultan Haji Ahmad Shah, Temerloh",20,0,7,0,1,3,5,2,2
2022-03-25,Hospital Cameron Highlands,12,1,3,3,0,1,2,1,1
2022-03-25,Hospital Rompin,0,0,0,0,0,0,0,0,0
2022-03-25,Hospital Universiti Islam Antabangsa (UIA) Kuantan,0,0,0,0,0,0,0,0,0
2022-03-25,Hospital Bera,32,5,5,2,6,3,7,2,2
2022-03-25,Penang General Hospital,0,0,0,0,0,0,0,0,0
2022-03-25,Hospital Sungai Bakap,30,2,8,4,5,4,2,3,2
2022-03-25,Hospital Bukit Mertajam,24,1,2,7,1,3,4,2,4
2022-03-25,Hospital Balik Pulau,8,1,3,0,2,0,2,0,0
2022-03-25,Hospital Seberang Jaya,21,1,2,0,3,4,4,3,4
2022-03-25,Hospital Kepala Batas,12,0,3,1,0,2,2,1,3
2022-03-25,Hospital Batu Gajah,10,1,3,1,2,2,0,0,1
2022-03-25,"Hospital Bahagia Ulu Kinta, Tanjung Rambutan",50,4,5,6,7,2,8,11,7
2022-03-25,Hospital Changkat Melintang,21,5,3,3,1,2,2,2,3
2022-03-25,Hospital Grik,0,0,0,0,0,0,0,0,0
2022-03-25,Hospital Kampar,0,0,0,0,0,0,0,0,0
2022-03-25,Hospital Kuala Kangsar,15,1,3,1,2,3,2,1,2
2022-03-25,Hospital Parit Buntar,0,0,0,0,0,0,0,0,0
2022-03-25,"Hospital Raja Permaisuri Bainun, Ipoh",5,1,0,0,0,0,2,0,2
2022-03-25,Hospital Selama,18,3,0,6,2,4,0,2,1
2022-03-25,Hospital Seri Manjung,12,3,3,1,1,1,1,2,0
2022-03-25,Hospital Sg. Siput,10,2,0,1,1,2,1,2,1
2022-03-25,Hospital Slim River,88,16,4,15,14,10,12,9,8
2022-03-25,Hospital Tapah,16,2,1,1,1,3,3,3,2
2022-03-25,Hospital Taiping,0,0,0,0,0,0,0,0,0
2022-03-25,Hospital Teluk Intan,0,0,0,0,0,0,0,0,0
2022-03-25,"Hospital Tuanku Fauziah, Kangar",0,0,0,0,0,0,0,0,0
2022-03-25,Putrajaya Hospital,16,2,2,0,4,1,2,4,1
2022-03-25,National Cancer Institute,8,0,1,2,0,1,1,1,2
2022-03-25,"Queen Elizabeth Hospital, Kota Kinabalu (I & II)",25,7,3,2,2,2,3,3,3
2022-03-25,"Duchess of Kent Hospital, Sandakan",16,1,2,0,1,0,2,3,7
2022-03-25,Hospital Beaufort,0,0,0,0,0,0,0,0,0
2022-03-25,Hospital Beluran,5,1,0,2,0,0,1,1,0
