date,hospital,requests,A+,A-,B+,B-,AB+,AB-,O+,O-
2022-03-17,"Hospital Sultanah Nur Zahirah, Kuala Terengganu",32,4,3,7,6,2,4,1,5
2022-03-17,Hospital Dungun,30,5,2,4,4,1,4,4,6
2022-03-17,Hospital Kemaman,10,2,2,0,0,1,4,1,0
2022-03-17,Hospital Besut,7,1,2,2,2,0,0,0,0
2022-03-17,Hospital Hulu Terengganu,0,0,0,0,0,0,0,0,0
2022-03-17,Hospital Setiu,10,2,1,1,2,0,1,1,2
2022-03-18,"Hospital Pakar Sultanah Fatimah, Muar",6,1,1,1,2,0,0,1,0
2022-03-18,"Hospital Sultanah Nora Ismail, Batu Pahat",5,1,1,0,1,0,0,1,1
2022-03-18,"Hospital Enche Besar Hajjah Kalsom, Kluang",6,1,1,0,1,0,0,1,2
2022-03-18,Hospital Segamat,10,2,0,0,1,0,4,3,0
2022-03-18,Hospital Pontian,0,0,0,0,0,0,0,0,0
2022-03-18,Hospital Kota Tinggi,6,0,1,0,1,2,0,2,0
2022-03-18,Hospital Mersing,5,1,1,0,1,1,0,0,1
2022-03-18,Hospital Tangkak,15,3,2,0,0,2,3,5,0
2022-03-18,"Hospital Temenggung Seri Maharaja Tun Ibrahim, Kulai",42,5,4,6,4,3,6,6,8
2022-03-18,Sultan Ismail Hospital,7,1,0,0,1,1,1,2,1
2022-03-18,"Hospital Sultanah Aminah, Johor Bahru[2]",7,0,0,0,0,2,1,2,2
2022-03-18,"Sultanah Bahiyah Hospital, Alor Setar",0,0,0,0,0,0,0,0,0
2022-03-18,"Sultan Abdul Halim Hospital, Sungai Petani",30,4,5,3,2,3,4,3,6
2022-03-18,Pendang Hospital,6,0,1,1,0,3,1,0,0
2022-03-18,Kulim Hospital,6,1,0,1,0,1,1,0,2
2022-03-18,Baling Hospital,12,1,5,0,1,3,1,0,1
2022-03-18,Sik Hospital,14,1,0,2,2,1,1,5,2
2022-03-18,Hospital Yan,16,1,5,1,2,4,1,1,1
2022-03-18,Hospital Jitra,8,0,1,1,2,2,1,1,0
2022-03-18,Hospital Kuala Nerang,5,0,1,0,0,2,1,1,0
2022-03-18,"Hospital Raja Perempuan Zainab II, Kota Bharu",0,0,0,0,0,0,0,0,0
2022-03-18,Hospital Pasir Mas,56,6,8,9,9,4,6,6,8
2022-03-18,Hospital Tumpat,0,0,0,0,0,0,0,0,0
2022-03-18,Hospital Machang,6,0,0,1,0,1,0,3,1
2022-03-18,Hospital Jeli,0,0,0,0,0,0,0,0,0
2022-03-18,Hospital Tanah Merah,12,0,4,2,0,2,2,2,0
2022-03-18,"Hospital Tengku Anis, Pasir Putih",0,0,0,0,0,0,0,0,0
2022-03-18,Hospital Gua Musang,0,0,0,0,0,0,0,0,0
2022-03-18,Hospital Kuala Krai,24,2,1,4,1,3,3,5,5
2022-03-18,Hospital Universiti Sains Malaysia (HUSM),5,1,0,0,2,0,0,1,1
2022-03-18,Kuala Lumpur Hospital,6,1,0,0,2,2,0,0,1
2022-03-18,National Heart Institute of Malaysia (IJN),12,1,0,1,4,4,1,1,0
2022-03-18,Hospital Canselor Tuanku Muhriz UKM (HCTM),8,0,0,1,1,2,1,1,2
2022-03-18,University Malaya Medical Centre (UMMC),24,1,2,4,2,3,4,5,3
2022-03-18,Hospital Angkatan Tentera Tuanku Mizan,15,3,2,4,2,1,0,1,2
2022-03-18,Hospital Rehabilitasi Cheras,8,0,0,2,0,1,2,1,2
2022-03-18,Hospital Nukleus Labuan,6,0,0,1,3,1,1,0,0
2022-03-18,Jabatan Kesihatan Labuan,5,2,0,0,1,1,1,0,0
2022-03-18,Malacca General Hospital,6,1,1,2,0,2,0,0,0
2022-03-18,Hospital Alor Gajah,30,5,2,3,2,8,6,1,3
2022-03-18,Hospital Jasin,0,0,0,0,0,0,0,0,0
2022-03-18,Hospital Angkatan Tentera Terendak,14,2,1,0,2,1,3,2,3
2022-03-18,Tuanku Ja'afar Hospital,0,0,0,0,0,0,0,0,0
2022-03-18,"Hospital Tuanku Ampuan Najihah, Kuala Pilah",0,0,0,0,0,0,0,0,0
2022-03-18,Hospital Port Dickson,7,1,2,2,0,1,1,0,0
2022-03-18,Hospital Tampin,24,1,0,4,5,3,8,1,2
2022-03-18,Hospital Jelebu,15,0,1,4,0,0,4,3,3
2022-03-18,Hospital Jempol,0,0,0,0,0,0,0,0,0
2022-03-18,Hospital Rembau,12,3,0,1,2,1,2,1,2
2022-03-18,Tengku Ampuan Afzan Hospital,5,0,1,1,0,1,0,2,0
2022-03-18,Hospital Pekan,0,0,0,0,0,0,0,0,0
2022-03-18,Hospital Kuala Lipis,0,0,0,0,0,0,0,0,0
2022-03-18,Hospital Raub,14,3,1,1,3,0,2,3,1
2022-03-18,Hospital Bentong,12,2,2,0,1,2,3,2,0
2022-03-18,Hospital Jerantut,0,0,0,0,0,0,0,0,0
2022-03-18,Hospital Jengka,25,1,1,2,3,1,5,8,4
2022-03-18,Hospital Muadzam Shah,12,2,0,1,1,2,1,3,2
2022-03-18,"Hospital Sultan Haji Ahmad Shah, Temerloh",40,2,6,2,3,11,5,6,5
2022-03-18,Hospital Cameron Highlands,18,4,4,2,1,1,2,2,2
2022-03-18,Hospital Rompin,0,0,0,0,0,0,0,0,0
2022-03-18,Hospital Universiti Islam Antabangsa (UIA) Kuantan,12,1,1,2,2,3,1,0,2
2022-03-18,Hospital Bera,0,0,0,0,0,0,0,0,0
2022-03-18,Penang General Hospital,5,1,1,0,0,0,1,2,0
2022-03-18,Hospital Sungai Bakap,24,2,2,3,6,3,4,2,2
2022-03-18,Hospital Bukit Mertajam,5,2,0,1,1,0,1,0,0
2022-03-18,Hospital Balik Pulau,0,0,0,0,0,0,0,0,0
2022-03-18,Hospital Seberang Jaya,49,3,3,9,12,7,5,1,9
2022-03-18,Hospital Kepala Batas,12,2,1,1,0,5,1,0,2
2022-03-18,Hospital Batu Gajah,0,0,0,0,0,0,0,0,0
2022-03-18,"Hospital Bahagia Ulu Kinta, Tanjung Rambutan",7,0,2,0,0,1,0,2,2
2022-03-18,Hospital Changkat Melintang,32,6,5,4,4,6,3,3,1
2022-03-18,Hospital Grik,16,4,2,2,1,2,2,1,2
2022-03-18,Hospital Kampar,5,0,1,0,0,0,2,0,2
2022-03-18,Hospital Kuala Kangsar,24,3,2,3,4,4,3,3,2
2022-03-18,Hospital Parit Buntar,0,0,0,0,0,0,0,0,0
2022-03-18,"Hospital Raja Permaisuri Bainun, Ipoh",5,0,0,1,1,1,1,1,0
2022-03-18,Hospital Selama,0,0,0,0,0,0,0,0,0
2022-03-18,Hospital Seri Manjung,24,3,5,2,1,3,4,3,3
2022-03-18,Hospital Sg. Siput,0,0,0,0,0,0,0,0,0
2022-03-18,Hospital Slim River,5,0,1,0,1,2,1,0,0
2022-03-18,Hospital Tapah,15,3,1,2,4,2,1,1,1
2022-03-18,Hospital Taiping,0,0,0,0,0,0,0,0,0
2022-03-18,Hospital Teluk Intan,16,1,1,0,2,4,4,0,4
2022-03-18,"Hospital Tuanku Fauziah, Kangar",18,3,2,3,1,0,4,2,3
2022-03-18,Putrajaya Hospital,14,1,3,2,0,2,2,0,4
2022-03-18,National Cancer Institute,7,1,2,0,0,2,0,1,1
2022-03-18,"Queen Elizabeth Hospital, Kota Kinabalu (I & II)",0,0,0,0,0,0,0,0,0
2022-03-18,"Duchess of Kent Hospital, Sandakan",16,2,3,0,1,1,5,1,3
2022-03-18,Hospital Beaufort,25,2,4,3,2,6,4,3,1
2022-03-18,Hospital Beluran,5,0,2,0,0,1,1,0,1
2022-03-18,Hospital Keningau,0,0,0,0,0,0,0,0,0
2022-03-18,Hospital Kinabatangan,7,1,3,1,1,0,0,0,1
2022-03-18,Hospital Kota Belud,8,0,3,2,0,2,1,0,0
2022-03-18,Hospital Kota Marudu,24,5,1,2,3,3,1,4,5
2022-03-18,Hospital Kuala Penyu,10,2,1,1,0,0,1,2,3
2022-03-18,Hospital Kudat,8,0,1,2,0,2,2,1,0
2022-03-18,Hospital Lahad Datu,12,0,3,3,0,0,3,3,0
2022-03-18,Hospital Mesra Bukit Padang,15,1,1,2,2,1,2,5,1
2022-03-18,Hospital Papar,0,0,0,0,0,0,0,0,0
2022-03-18,Hospital Ranau,0,0,0,0,0,0,0,0,0
2022-03-18,Hospital Semporna,18,4,0,1,3,2,1,4,3
2022-03-18,Hospital Sipitang,0,0,0,0,0,0,0,0,0
2022-03-18,Hospital Tambunan,0,0,0,0,0,0,0,0,0
2022-03-18,Hospital Tawau,16,3,3,3,1,1,2,2,1
2022-03-18,Hospital Tenom,0,0,0,0,0,0,0,0,0
2022-03-18,Hospital Wanita dan Kanak-Kanak Sabah[5],24,7,3,2,1,3,0,5,3
2022-03-18,Sarawak General Hospital,0,0,0,0,0,0,0,0,0
2022-03-18,"Sarawak General Hospital, Kota Samarahan (Cardiac services)",0,0,0,0,0,0,0,0,0
2022-03-18,Hospital Bau,6,2,0,0,0,1,2,0,1
2022-03-18,Hospital Sibu,0,0,0,0,0,0,0,0,0
2022-03-18,Hospital Miri,15,2,3,1,1,3,2,1,2
2022-03-18,Hospital Sarikei,0,0,0,0,0,0,0,0,0
2022-03-18,Hospital Sri Aman,0,0,0,0,0,0,0,0,0
2022-03-18,Hospital Limbang,5,0,0,0,0,2,1,2,0
2022-03-18,Hospital Lawas,0,0,0,0,0,0,0,0,0
2022-03-18,Hospital Kapit,0,0,0,0,0,0,0,0,0
2022-03-18,Hospital Sentosa,16,4,3,2,0,3,0,1,3
2022-03-18,Hospital Mukah,24,1,3,6,3,3,0,6,2
2022-03-18,Hospital Marudi,0,0,0,0,0,0,0,0,0
2022-03-18,Hospital Lundu,0,0,0,0,0,0,0,0,0
2022-03-18,Hospital Bintulu,0,0,0,0,0,0,0,0,0
2022-03-18,Hospital Betong,7,0,2,1,0,0,0,1,3
2022-03-18,Hospital Serian,0,0,0,0,0,0,0,0,0
2022-03-18,Hospital Simunjan,0,0,0,0,0,0,0,0,0
2022-03-18,Rajah Charles Brooke Memorial Hospital,5,0,0,2,0,0,1,1,1
2022-03-18,Hospital Kanowit,6,1,2,0,1,0,1,1,0
2022-03-18,Hospital Saratok,8,0,0,2,2,0,0,2,2
2022-03-18,Hospital Dalat,0,0,0,0,0,0,0,0,0
2022-03-18,Hospital Shah Alam,16,2,3,2,1,1,2,5,0
2022-03-18,Hospital Ampang,0,0,0,0,0,0,0,0,0
2022-03-18,Hospital Banting,14,1,2,4,2,2,2,0,1
2022-03-18,Hospital Kajang,10,2,1,2,0,1,1,2,1
2022-03-18,Hospital Kuala Kubu Baru,20,3,3,1,4,1,3,4,1
2022-03-18,Hospital Selayang,42,9,5,4,2,4,4,5,9
2022-03-18,Hospital Sultan Idris Shah Serdang,40,6,4,4,7,4,4,6,5
2022-03-18,Hospital Sungai Buloh,6,0,0,0,0,1,1,2,2
2022-03-18,Hospital Tanjung Karang,21,3,4,4,1,2,4,1,2
2022-03-18,"Hospital Tengku Ampuan Jemaah, Sabak Bernam",0,0,0,0,0,0,0,0,0
2022-03-18,"Hospital Tengku Ampuan Rahimah, Klang",14,0,2,5,2,3,1,1,0
2022-03-18,Universiti Putra Malaysia Teaching Hospital,48,5,10,3,8,3,6,7,6
2022-03-18,"Universiti Teknologi MARA Teaching Hospital, Puncak Alam",14,1,3,2,1,2,2,1,2
2022-03-18,"Hospital Sultanah Nur Zahirah, Kuala Terengganu",18,3,4,1,4,0,0,4,2
2022-03-18,Hospital Dungun,32,4,5,5,2,5,1,4,6
2022-03-18,Hospital Kemaman,7,1,0,2,1,0,1,0,2
2022-03-18,Hospital Besut,30,4,0,3,8,5,0,3,7
2022-03-18,Hospital Hulu Terengganu,21,6,2,0,0,5,1,6,1
2022-03-18,Hospital Setiu,0,0,0,0,0,0,0,0,0
2022-03-19,"Hospital Pakar Sultanah Fatimah, Muar",5,0,0,1,2,0,0,1,1
2022-03-19,"Hospital Sultanah Nora Ismail, Batu Pahat",32,6,6,2,5,3,3,2,5
2022-03-19,"Hospital Enche Besar Hajjah Kalsom, Kluang",0,0,0,0,0,0,0,0,0
2022-03-19,Hospital Segamat,18,1,4,5,3,2,1,1,1
2022-03-19,Hospital Pontian,7,1,0,0,1,2,2,0,1
2022-03-19,Hospital Kota Tinggi,32,4,4,5,6,2,4,2,5
2022-03-19,Hospital Mersing,25,3,6,2,4,0,6,2,2
2022-03-19,Hospital Tangkak,35,2,4,6,5,7,4,4,3
2022-03-19,"Hospital Temenggung Seri Maharaja Tun Ibrahim, Kulai",30,3,4,3,5,4,5,3,3
2022-03-19,Sultan Ismail Hospital,5,1,0,1,0,0,1,0,2
2022-03-19,"Hospital Sultanah Aminah, Johor Bahru[2]",0,0,0,0,0,0,0,0,0
2022-03-19,"Sultanah Bahiyah Hospital, Alor Setar",5,0,0,1,1,0,2,0,1
2022-03-19,"Sultan Abdul Halim Hospital, Sungai Petani",16,2,0,3,3,1,2,2,3
2022-03-19,Pendang Hospital,24,2,3,4,2,4,4,2,3
2022-03-19,Kulim Hospital,16,1,0,4,3,4,1,2,1
2022-03-19,Baling Hospital,6,2,1,0,0,0,0,3,0
2022-03-19,Sik Hospital,24,0,8,2,5,2,1,3,3
2022-03-19,Hospital Yan,8,0,1,3,1,1,0,1,1
2022-03-19,Hospital Jitra,42,7,5,7,1,4,8,8,2
2022-03-19,Hospital Kuala Nerang,5,1,0,0,1,0,1,0,2
2022-03-19,"Hospital Raja Perempuan Zainab II, Kota Bharu",0,0,0,0,0,0,0,0,0
2022-03-19,Hospital Pasir Mas,20,2,2,4,3,2,7,0,0
2022-03-19,Hospital Tumpat,8,1,1,2,0,1,0,1,2
2022-03-19,Hospital Machang,0,0,0,0,0,0,0,0,0
2022-03-19,Hospital Jeli,0,0,0,0,0,0,0,0,0
2022-03-19,Hospital Tanah Merah,0,0,0,0,0,0,0,0,0
2022-03-19,"Hospital Tengku Anis, Pasir Putih",7,1,2,0,0,1,1,0,2
2022-03-19,Hospital Gua Musang,0,0,0,0,0,0,0,0,0
2022-03-19,Hospital Kuala Krai,42,3,9,3,5,5,8,4,5
2022-03-19,Hospital Universiti Sains Malaysia (HUSM),0,0,0,0,0,0,0,0,0
2022-03-19,Kuala Lumpur Hospital,0,0,0,0,0,0,0,0,0
2022-03-19,National Heart Institute of Malaysia (IJN),6,1,0,2,0,1,1,1,0
2022-03-19,Hospital Canselor Tuanku Muhriz UKM (HCTM),0,0,0,0,0,0,0,0,0
2022-03-19,University Malaya Medical Centre (UMMC),20,4,2,2,3,3,1,3,2
2022-03-19,Hospital Angkatan Tentera Tuanku Mizan,36,5,4,6,5,5,2,5,4
2022-03-19,Hospital Rehabilitasi Cheras,30,1,4,5,3,3,5,5,4
2022-03-19,Hospital Nukleus Labuan,0,0,0,0,0,0,0,0,0
2022-03-19,Jabatan Kesihatan Labuan,8,0,2,0,2,3,1,0,0
2022-03-19,Malacca General Hospital,0,0,0,0,0,0,0,0,0
2022-03-19,Hospital Alor Gajah,30,3,4,6,2,6,3,4,2
2022-03-19,Hospital Jasin,0,0,0,0,0,0,0,0,0
2022-03-19,Hospital Angkatan Tentera Terendak,18,1,1,1,3,1,4,2,5
2022-03-19,Tuanku Ja'afar Hospital,0,0,0,0,0,0,0,0,0
2022-03-19,"Hospital Tuanku Ampuan Najihah, Kuala Pilah",0,0,0,0,0,0,0,0,0
2022-03-19,Hospital Port Dickson,14,2,1,3,2,3,1,2,0
2022-03-19,Hospital Tampin,7,2,0,0,0,1,1,1,2
2022-03-19,Hospital Jelebu,30,5,5,3,5,2,5,3,2
2022-03-19,Hospital Jempol,6,3,0,0,2,0,1,0,0
2022-03-19,Hospital Rembau,32,4,6,4,4,3,3,6,2
2022-03-19,Tengku Ampuan Afzan Hospital,0,0,0,0,0,0,0,0,0
2022-03-19,Hospital Pekan,0,0,0,0,0,0,0,0,0
2022-03-19,Hospital Kuala Lipis,5,1,0,1,1,0,0,1,1
2022-03-19,Hospital Raub,6,1,1,1,0,1,0,0,2
2022-03-19,Hospital Bentong,8,0,3,3,0,0,0,1,1
2022-03-19,Hospital Jerantut,7,1,3,0,1,1,1,0,0
2022-03-19,Hospital Jengka,20,1,2,3,4,2,1,5,2
2022-03-19,Hospital Muadzam Shah,28,6,3,2,3,1,5,3,5
2022-03-19,"Hospital Sultan Haji Ahmad Shah, Temerloh",10,2,3,1,0,2,1,1,0
2022-03-19,Hospital Cameron Highlands,56,6,6,6,11,4,5,7,11
2022-03-19,Hospital Rompin,0,0,0,0,0,0,0,0,0
2022-03-19,Hospital Universiti Islam Antabangsa (UIA) Kuantan,14,1,1,4,3,2,1,1,1
2022-03-19,Hospital Bera,0,0,0,0,0,0,0,0,0
2022-03-19,Penang General Hospital,5,2,0,0,1,2,0,0,0
2022-03-19,Hospital Sungai Bakap,16,3,3,0,2,2,4,2,0
2022-03-19,Hospital Bukit Mertajam,8,0,3,1,1,0,2,1,0
2022-03-19,Hospital Balik Pulau,0,0,0,0,0,0,0,0,0
2022-03-19,Hospital Seberang Jaya,28,1,7,1,3,6,4,5,1
2022-03-19,Hospital Kepala Batas,12,2,1,2,2,2,0,1,2
2022-03-19,Hospital Batu Gajah,0,0,0,0,0,0,0,0,0
2022-03-19,"Hospital Bahagia Ulu Kinta, Tanjung Rambutan",14,1,3,4,1,3,0,0,2
2022-03-19,Hospital Changkat Melintang,6,1,3,2,0,0,0,0,0
2022-03-19,Hospital Grik,6,0,0,0,2,1,1,1,1
2022-03-19,Hospital Kampar,8,1,1,0,1,0,3,0,2
2022-03-19,Hospital Kuala Kangsar,10,2,1,1,0,2,1,1,2
2022-03-19,Hospital Parit Buntar,0,0,0,0,0,0,0,0,0
2022-03-19,"Hospital Raja Permaisuri Bainun, Ipoh",10,1,1,2,1,0,2,1,2
2022-03-19,Hospital Selama,0,0,0,0,0,0,0,0,0
2022-03-19,Hospital Seri Manjung,32,3,3,3,6,4,7,3,3
2022-03-19,Hospital Sg. Siput,0,0,0,0,0,0,0,0,0
2022-03-19,Hospital Slim River,32,5,4,1,4,5,1,5,7
2022-03-19,Hospital Tapah,0,0,0,0,0,0,0,0,0
2022-03-19,Hospital Taiping,0,0,0,0,0,0,0,0,0
2022-03-19,Hospital Teluk Intan,24,3,2,4,1,1,4,4,5
2022-03-19,"Hospital Tuanku Fauziah, Kangar",21,3,1,0,0,5,1,5,6
2022-03-19,Putrajaya Hospital,8,2,0,1,1,1,1,2,0
2022-03-19,National Cancer Institute,0,0,0,0,0,0,0,0,0
2022-03-19,"Queen Elizabeth Hospital, Kota Kinabalu (I & II)",0,0,0,0,0,0,0,0,0
2022-03-19,"Duchess of Kent Hospital, Sandakan",16,1,0,3,2,3,3,3,1
2022-03-19,Hospital Beaufort,14,0,5,3,3,2,1,0,0
2022-03-19,Hospital Beluran,14,3,2,1,3,1,1,1,2
2022-03-19,Hospital Keningau,0,0,0,0,0,0,0,0,0
2022-03-19,Hospital Kinabatangan,12,0,5,1,0,2,1,0,3
2022-03-19,Hospital Kota Belud,0,0,0,0,0,0,0,0,0
2022-03-19,Hospital Kota Marudu,5,1,2,1,0,0,0,0,1
2022-03-19,Hospital Kuala Penyu,24,3,1,3,4,6,2,2,3
2022-03-19,Hospital Kudat,24,2,4,2,4,4,4,3,1
2022-03-19,Hospital Lahad Datu,32,7,3,1,3,1,11,2,4
2022-03-19,Hospital Mesra Bukit Padang,28,4,7,1,4,3,5,2,2
2022-03-19,Hospital Papar,18,1,2,1,5,2,2,2,3
2022-03-19,Hospital Ranau,0,0,0,0,0,0,0,0,0
2022-03-19,Hospital Semporna,40,8,3,1,4,7,6,5,6
2022-03-19,Hospital Sipitang,8,1,0,0,1,0,2,3,1
2022-03-19,Hospital Tambunan,12,2,3,1,1,2,1,2,0
2022-03-19,Hospital Tawau,7,2,0,1,1,2,1,0,0
2022-03-19,Hospital Tenom,0,0,0,0,0,0,0,0,0
2022-03-19,Hospital Wanita dan Kanak-Kanak Sabah[5],12,0,2,1,2,2,1,3,1
2022-03-19,Sarawak General Hospital,0,0,0,0,0,0,0,0,0
2022-03-19,"Sarawak General Hospital, Kota Samarahan (Cardiac services)",6,1,1,0,2,2,0,0,0
2022-03-19,Hospital Bau,6,0,2,1,0,1,0,1,1
2022-03-19,Hospital Sibu,7,0,1,1,1,1,0,1,2
2022-03-19,Hospital Miri,8,0,3,1,0,1,1,2,0
2022-03-19,Hospital Sarikei,0,0,0,0,0,0,0,0,0
2022-03-19,Hospital Sri Aman,0,0,0,0,0,0,0,0,0
2022-03-19,Hospital Limbang,14,1,2,1,4,1,2,2,1
2022-03-19,Hospital Lawas,0,0,0,0,0,0,0,0,0
2022-03-19,Hospital Kapit,0,0,0,0,0,0,0,0,0
2022-03-19,Hospital Sentosa,5,0,0,3,0,0,1,0,1
2022-03-19,Hospital Mukah,0,0,0,0,0,0,0,0,0
2022-03-19,Hospital Marudi,0,0,0,0,0,0,0,0,0
2022-03-19,Hospital Lundu,6,1,0,3,0,1,1,0,0
2022-03-19,Hospital Bintulu,6,1,2,0,1,0,0,0,2
2022-03-19,Hospital Betong,0,0,0,0,0,0,0,0,0
2022-03-19,Hospital Serian,0,0,0,0,0,0,0,0,0
2022-03-19,Hospital Simunjan,0,0,0,0,0,0,0,0,0
2022-03-19,Rajah Charles Brooke Memorial Hospital,16,6,2,2,1,1,1,2,1
2022-03-19,Hospital Kanowit,5,1,0,0,0,2,1,1,0
2022-03-19,Hospital Saratok,10,2,0,0,1,1,4,1,1
2022-03-19,Hospital Dalat,5,1,0,0,0,0,3,1,0
2022-03-19,Hospital Shah Alam,49,4,8,6,10,5,8,3,5
2022-03-19,Hospital Ampang,12,0,2,2,3,1,1,0,3
2022-03-19,Hospital Banting,28,6,5,1,5,3,1,4,3
2022-03-19,Hospital Kajang,0,0,0,0,0,0,0,0,0
2022-03-19,Hospital Kuala Kubu Baru,21,5,0,6,0,1,1,7,1
2022-03-19,Hospital Selayang,8,3,0,0,0,2,0,1,2
2022-03-19,Hospital Sultan Idris Shah Serdang,12,1,2,5,1,1,1,0,1
2022-03-19,Hospital Sungai Buloh,18,5,1,2,3,3,1,0,3
2022-03-19,Hospital Tanjung Karang,35,2,2,11,6,4,1,4,5
2022-03-19,"Hospital Tengku Ampuan Jemaah, Sabak Bernam",10,0,0,3,1,1,0,1,4
2022-03-19,"Hospital Tengku Ampuan Rahimah, Klang",0,0,0,0,0,0,0,0,0
2022-03-19,Universiti Putra Malaysia Teaching Hospital,40,9,2,4,8,3,5,5,4
2022-03-19,"Universiti Teknologi MARA Teaching Hospital, Puncak Alam",8,2,2,3,0,0,0,0,1
2022-03-19,"Hospital Sultanah Nur Zahirah, Kuala Terengganu",10,1,1,1,1,3,1,1,1
2022-03-19,Hospital Dungun,48,5,1,10,5,10,8,3,6
2022-03-19,Hospital Kemaman,21,3,3,1,4,2,3,1,4
2022-03-19,Hospital Besut,20,4,1,5,4,1,1,1,3
2022-03-19,Hospital Hulu Terengganu,20,2,3,3,2,3,4,1,2
2022-03-19,Hospital Setiu,15,4,1,1,2,2,2,2,1
2022-03-20,"Hospital Pakar Sultanah Fatimah, Muar",0,0,0,0,0,0,0,0,0
2022-03-20,"Hospital Sultanah Nora Ismail, Batu Pahat",15,1,2,2,1,4,4,0,1
2022-03-20,"Hospital Enche Besar Hajjah Kalsom, Kluang",0,0,0,0,0,0,0,0,0
2022-03-20,Hospital Segamat,28,7,7,4,4,2,0,2,2
2022-03-20,Hospital Pontian,0,0,0,0,0,0,0,0,0
2022-03-20,Hospital Kota Tinggi,14,2,2,1,2,2,1,3,1
2022-03-20,Hospital Mersing,49,2,7,5,4,14,6,4,7
2022-03-20,Hospital Tangkak,40,9,5,8,2,4,2,5,5
2022-03-20,"Hospital Temenggung Seri Maharaja Tun Ibrahim, Kulai",15,1,2,1,1,2,1,4,3
2022-03-20,Sultan Ismail Hospital,10,1,1,0,1,2,2,3,0
2022-03-20,"Hospital Sultanah Aminah, Johor Bahru[2]",16,3,2,1,2,2,5,1,0
2022-03-20,"Sultanah Bahiyah Hospital, Alor Setar",6,1,0,1,0,1,1,1,1
2022-03-20,"Sultan Abdul Halim Hospital, Sungai Petani",6,2,1,0,1,1,0,0,1
2022-03-20,Pendang Hospital,0,0,0,0,0,0,0,0,0
2022-03-20,Kulim Hospital,6,0,0,1,0,1,3,1,0
2022-03-20,Baling Hospital,10,2,2,1,1,0,1,1,2
2022-03-20,Sik Hospital,0,0,0,0,0,0,0,0,0
2022-03-20,Hospital Yan,0,0,0,0,0,0,0,0,0
2022-03-20,Hospital Jitra,64,9,3,10,11,8,7,8,8
2022-03-20,Hospital Kuala Nerang,8,0,3,0,1,1,0,1,2
2022-03-20,"Hospital Raja Perempuan Zainab II, Kota Bharu",0,0,0,0,0,0,0,0,0
2022-03-20,Hospital Pasir Mas,32,4,1,5,9,2,6,2,3
2022-03-20,Hospital Tumpat,5,1,1,0,0,1,1,0,1
2022-03-20,Hospital Machang,0,0,0,0,0,0,0,0,0
2022-03-20,Hospital Jeli,7,2,1,0,0,2,1,0,1
2022-03-20,Hospital Tanah Merah,16,2,2,1,3,2,6,0,0
2022-03-20,"Hospital Tengku Anis, Pasir Putih",0,0,0,0,0,0,0,0,0
2022-03-20,Hospital Gua Musang,0,0,0,0,0,0,0,0,0
2022-03-20,Hospital Kuala Krai,15,2,2,2,2,2,3,1,1
2022-03-20,Hospital Universiti Sains Malaysia (HUSM),0,0,0,0,0,0,0,0,0
2022-03-20,Kuala Lumpur Hospital,10,1,1,2,1,0,2,1,2
2022-03-20,National Heart Institute of Malaysia (IJN),32,3,3,8,3,2,2,4,7
2022-03-20,Hospital Canselor Tuanku Muhriz UKM (HCTM),0,0,0,0,0,0,0,0,0
2022-03-20,University Malaya Medical Centre (UMMC),8,1,1,0,1,1,1,2,1
2022-03-20,Hospital Angkatan Tentera Tuanku Mizan,5,1,1,0,0,1,2,0,0
2022-03-20,Hospital Rehabilitasi Cheras,0,0,0,0,0,0,0,0,0
2022-03-20,Hospital Nukleus Labuan,0,0,0,0,0,0,0,0,0
2022-03-20,Jabatan Kesihatan Labuan,5,0,1,0,1,1,1,0,1
2022-03-20,Malacca General Hospital,0,0,0,0,0,0,0,0,0
2022-03-20,Hospital Alor Gajah,10,0,0,2,3,2,1,2,0
2022-03-20,Hospital Jasin,7,0,1,3,0,1,1,0,1
2022-03-20,Hospital Angkatan Tentera Terendak,6,0,1,2,0,0,1,0,2
2022-03-20,Tuanku Ja'afar Hospital,0,0,0,0,0,0,0,0,0
2022-03-20,"Hospital Tuanku Ampuan Najihah, Kuala Pilah",0,0,0,0,0,0,0,0,0
2022-03-20,Hospital Port Dickson,16,1,3,1,2,2,2,4,1
2022-03-20,Hospital Tampin,24,3,3,3,3,0,3,4,5
2022-03-20,Hospital Jelebu,8,1,1,0,1,3,0,1,1
2022-03-20,Hospital Jempol,5,0,1,0,2,1,0,1,0
2022-03-20,Hospital Rembau,21,1,2,5,4,1,2,1,5
2022-03-20,Tengku Ampuan Afzan Hospital,6,0,1,0,1,1,1,1,1
2022-03-20,Hospital Pekan,6,0,1,1,0,2,1,0,1
2022-03-20,Hospital Kuala Lipis,7,0,2,2,0,0,0,1,2
2022-03-20,Hospital Raub,0,0,0,0,0,0,0,0,0
2022-03-20,Hospital Bentong,28,4,3,4,4,1,6,2,4
2022-03-20,Hospital Jerantut,0,0,0,0,0,0,0,0,0
2022-03-20,Hospital Jengka,12,2,0,0,2,1,3,3,1
2022-03-20,Hospital Muadzam Shah,40,3,3,7,9,6,3,8,1
2022-03-20,"Hospital Sultan Haji Ahmad Shah, Temerloh",32,4,4,5,6,4,1,4,4
2022-03-20,Hospital Cameron Highlands,18,4,1,3,2,3,3,1,1
