,date,hospital,requests,A+,A-,B+,B-,AB+,AB-,O+,O-
1395,1970-01-01 00:00:00.000000009,Hospital Kampar,7,0,1,2,0,1,0,0,3
1396,1970-01-01 00:00:00.000000009,Hospital Kuala Kangsar,14,0,3,1,3,3,3,1,0
1397,1970-01-01 00:00:00.000000009,Hospital Parit Buntar,0,0,0,0,0,0,0,0,0
1398,1970-01-01 00:00:00.000000009,"Hospital Raja Permaisuri Bainun, Ipoh",10,3,1,3,1,0,1,0,1
1399,1970-01-01 00:00:00.000000009,Hospital Selama,28,4,4,1,4,4,5,3,3
1400,1970-01-01 00:00:00.000000009,Hospital Seri Manjung,7,0,2,0,0,2,0,1,2
1401,1970-01-01 00:00:00.000000009,Hospital Sg. Siput,20,3,6,0,3,4,3,0,1
1402,1970-01-01 00:00:00.000000009,Hospital Slim River,24,1,4,8,2,4,2,2,1
1403,1970-01-01 00:00:00.000000009,Hospital Tapah,15,0,3,2,0,1,3,5,1
1404,1970-01-01 00:00:00.000000009,Hospital Taiping,30,2,7,3,2,3,6,5,2
1405,1970-01-01 00:00:00.000000009,Hospital Teluk Intan,7,1,0,1,2,0,1,0,2
1406,1970-01-01 00:00:00.000000009,"Hospital Tuanku Fauziah, Kangar",0,0,0,0,0,0,0,0,0
1407,1970-01-01 00:00:00.000000009,Putrajaya Hospital,6,0,1,1,0,0,0,2,2
1408,1970-01-01 00:00:00.000000009,National Cancer Institute,6,0,0,0,1,2,1,2,0
1409,1970-01-01 00:00:00.000000009,"Queen Elizabeth Hospital, Kota Kinabalu (I & II)",0,0,0,0,0,0,0,0,0
1410,1970-01-01 00:00:00.000000009,"Duchess of Kent Hospital, Sandakan",0,0,0,0,0,0,0,0,0
1411,1970-01-01 00:00:00.000000009,Hospital Beaufort,0,0,0,0,0,0,0,0,0
1412,1970-01-01 00:00:00.000000009,Hospital Beluran,40,5,6,5,6,3,4,10,1
1413,1970-01-01 00:00:00.000000009,Hospital Keningau,6,0,0,1,1,0,0,0,4
1414,1970-01-01 00:00:00.000000009,Hospital Kinabatangan,0,0,0,0,0,0,0,0,0
1415,1970-01-01 00:00:00.000000009,Hospital Kota Belud,15,0,1,2,1,2,1,3,5
1416,1970-01-01 00:00:00.000000009,Hospital Kota Marudu,0,0,0,0,0,0,0,0,0
1417,1970-01-01 00:00:00.000000009,Hospital Kuala Penyu,0,0,0,0,0,0,0,0,0
1418,1970-01-01 00:00:00.000000009,Hospital Kudat,0,0,0,0,0,0,0,0,0
1419,1970-01-01 00:00:00.000000009,Hospital Lahad Datu,12,1,3,1,3,1,0,1,2
1420,1970-01-01 00:00:00.000000009,Hospital Mesra Bukit Padang,6,0,0,4,1,0,0,1,0
1421,1970-01-01 00:00:00.000000009,Hospital Papar,5,0,1,1,3,0,0,0,0
1422,1970-01-01 00:00:00.000000009,Hospital Ranau,0,0,0,0,0,0,0,0,0
1423,1970-01-01 00:00:00.000000009,Hospital Semporna,0,0,0,0,0,0,0,0,0
1424,1970-01-01 00:00:00.000000009,Hospital Sipitang,0,0,0,0,0,0,0,0,0
1425,1970-01-01 00:00:00.000000009,Hospital Tambunan,21,4,2,5,2,1,4,2,1
1426,1970-01-01 00:00:00.000000009,Hospital Tawau,40,8,6,4,5,4,4,4,5
1427,1970-01-01 00:00:00.000000009,Hospital Tenom,0,0,0,0,0,0,0,0,0
1428,1970-01-01 00:00:00.000000009,Hospital Wanita dan Kanak-Kanak Sabah[5],40,5,3,3,8,6,6,7,2
1429,1970-01-01 00:00:00.000000009,Sarawak General Hospital,30,3,6,3,1,3,5,5,4
1430,1970-01-01 00:00:00.000000009,"Sarawak General Hospital, Kota Samarahan (Cardiac services)",0,0,0,0,0,0,0,0,0
1431,1970-01-01 00:00:00.000000009,Hospital Bau,7,2,0,2,0,2,1,0,0
1432,1970-01-01 00:00:00.000000009,Hospital Sibu,0,0,0,0,0,0,0,0,0
1433,1970-01-01 00:00:00.000000009,Hospital Miri,42,5,3,4,5,4,9,8,4
1434,1970-01-01 00:00:00.000000009,Hospital Sarikei,40,5,2,4,4,6,5,9,5
1435,1970-01-01 00:00:00.000000009,Hospital Sri Aman,5,1,0,1,0,2,1,0,0
1436,1970-01-01 00:00:00.000000009,Hospital Limbang,0,0,0,0,0,0,0,0,0
1437,1970-01-01 00:00:00.000000009,Hospital Lawas,24,4,3,2,1,0,7,5,2
1438,1970-01-01 00:00:00.000000009,Hospital Kapit,25,3,3,2,3,4,2,5,3
1439,1970-01-01 00:00:00.000000009,Hospital Sentosa,32,1,4,4,3,2,6,5,7
1440,1970-01-01 00:00:00.000000009,Hospital Mukah,5,0,0,1,1,0,1,2,0
1441,1970-01-01 00:00:00.000000009,Hospital Marudi,35,7,2,5,2,4,5,4,6
1442,1970-01-01 00:00:00.000000009,Hospital Lundu,6,1,1,0,1,2,0,0,1
1443,1970-01-01 00:00:00.000000009,Hospital Bintulu,14,2,2,3,1,1,1,1,3
1444,1970-01-01 00:00:00.000000009,Hospital Betong,16,2,0,2,1,4,4,1,2
1445,1970-01-01 00:00:00.000000009,Hospital Serian,15,2,0,1,2,2,4,3,1
1446,1970-01-01 00:00:00.000000009,Hospital Simunjan,0,0,0,0,0,0,0,0,0
1447,1970-01-01 00:00:00.000000009,Rajah Charles Brooke Memorial Hospital,15,1,1,1,4,3,1,1,3
1448,1970-01-01 00:00:00.000000009,Hospital Kanowit,42,4,7,8,5,5,4,2,7
1449,1970-01-01 00:00:00.000000009,Hospital Saratok,0,0,0,0,0,0,0,0,0
1450,1970-01-01 00:00:00.000000009,Hospital Dalat,0,0,0,0,0,0,0,0,0
1451,1970-01-01 00:00:00.000000009,Hospital Shah Alam,30,6,5,2,3,0,5,5,4
1452,1970-01-01 00:00:00.000000009,Hospital Ampang,28,4,5,2,4,5,2,4,2
1453,1970-01-01 00:00:00.000000009,Hospital Banting,6,1,0,2,0,1,1,0,1
1454,1970-01-01 00:00:00.000000009,Hospital Kajang,18,1,2,1,2,3,5,4,0
1455,1970-01-01 00:00:00.000000009,Hospital Kuala Kubu Baru,21,4,2,4,2,0,1,4,4
1456,1970-01-01 00:00:00.000000009,Hospital Selayang,5,1,0,0,1,1,2,0,0
1457,1970-01-01 00:00:00.000000009,Hospital Sultan Idris Shah Serdang,16,0,4,1,1,2,3,1,4
1458,1970-01-01 00:00:00.000000009,Hospital Sungai Buloh,77,4,11,15,6,13,12,7,9
1459,1970-01-01 00:00:00.000000009,Hospital Tanjung Karang,5,1,0,2,0,1,1,0,0
1460,1970-01-01 00:00:00.000000009,"Hospital Tengku Ampuan Jemaah, Sabak Bernam",54,9,7,4,12,8,2,3,9
1461,1970-01-01 00:00:00.000000009,"Hospital Tengku Ampuan Rahimah, Klang",0,0,0,0,0,0,0,0,0
1462,1970-01-01 00:00:00.000000009,Universiti Putra Malaysia Teaching Hospital,14,3,1,1,0,2,3,1,3
1463,1970-01-01 00:00:00.000000009,"Universiti Teknologi MARA Teaching Hospital, Puncak Alam",63,7,10,5,7,7,10,9,8
1464,1970-01-01 00:00:00.000000009,"Hospital Sultanah Nur Zahirah, Kuala Terengganu",16,5,1,4,1,0,0,4,1
1465,1970-01-01 00:00:00.000000009,Hospital Dungun,8,2,0,1,0,0,2,2,1
1466,1970-01-01 00:00:00.000000009,Hospital Kemaman,0,0,0,0,0,0,0,0,0
1467,1970-01-01 00:00:00.000000009,Hospital Besut,0,0,0,0,0,0,0,0,0
1468,1970-01-01 00:00:00.000000009,Hospital Hulu Terengganu,15,1,1,1,2,3,1,4,2
1469,1970-01-01 00:00:00.000000009,Hospital Setiu,7,3,1,0,0,1,1,0,1
1470,1970-01-01 00:00:00.000000010,"Hospital Pakar Sultanah Fatimah, Muar",30,2,5,5,1,3,6,1,7
1471,1970-01-01 00:00:00.000000010,"Hospital Sultanah Nora Ismail, Batu Pahat",18,4,4,2,1,2,3,0,2
1472,1970-01-01 00:00:00.000000010,"Hospital Enche Besar Hajjah Kalsom, Kluang",30,3,4,4,3,7,2,2,5
1473,1970-01-01 00:00:00.000000010,Hospital Segamat,7,1,3,0,1,1,0,1,0
1474,1970-01-01 00:00:00.000000010,Hospital Pontian,8,1,1,1,1,4,0,0,0
1475,1970-01-01 00:00:00.000000010,Hospital Kota Tinggi,16,3,1,1,2,2,3,2,2
1476,1970-01-01 00:00:00.000000010,Hospital Mersing,30,3,5,3,4,6,4,2,3
1477,1970-01-01 00:00:00.000000010,Hospital Tangkak,5,2,2,1,0,0,0,0,0
1478,1970-01-01 00:00:00.000000010,"Hospital Temenggung Seri Maharaja Tun Ibrahim, Kulai",8,2,2,0,3,0,1,0,0
1479,1970-01-01 00:00:00.000000010,Sultan Ismail Hospital,15,1,1,3,2,1,0,4,3
1480,1970-01-01 00:00:00.000000010,"Hospital Sultanah Aminah, Johor Bahru[2]",40,9,2,7,5,2,4,5,6
1481,1970-01-01 00:00:00.000000010,"Sultanah Bahiyah Hospital, Alor Setar",24,3,5,2,7,1,1,2,3
1482,1970-01-01 00:00:00.000000010,"Sultan Abdul Halim Hospital, Sungai Petani",5,1,0,1,0,0,1,1,1
1483,1970-01-01 00:00:00.000000010,Pendang Hospital,5,1,0,1,0,1,1,1,0
1484,1970-01-01 00:00:00.000000010,Kulim Hospital,7,2,0,1,1,1,2,0,0
1485,1970-01-01 00:00:00.000000010,Baling Hospital,7,1,0,1,2,1,1,0,1
1486,1970-01-01 00:00:00.000000010,Sik Hospital,7,3,1,0,1,0,1,1,0
1487,1970-01-01 00:00:00.000000010,Hospital Yan,6,1,0,0,2,0,2,0,1
1488,1970-01-01 00:00:00.000000010,Hospital Jitra,0,0,0,0,0,0,0,0,0
1489,1970-01-01 00:00:00.000000010,Hospital Kuala Nerang,40,4,5,4,7,2,3,7,8
1490,1970-01-01 00:00:00.000000010,"Hospital Raja Perempuan Zainab II, Kota Bharu",16,3,4,1,1,2,2,3,0
1491,1970-01-01 00:00:00.000000010,Hospital Pasir Mas,5,1,0,2,0,0,0,0,2
1492,1970-01-01 00:00:00.000000010,Hospital Tumpat,16,3,1,0,2,3,2,2,3
1493,1970-01-01 00:00:00.000000010,Hospital Machang,96,15,11,11,16,15,7,12,9
1494,1970-01-01 00:00:00.000000010,Hospital Jeli,5,1,0,1,1,1,1,0,0
1495,1970-01-01 00:00:00.000000010,Hospital Tanah Merah,0,0,0,0,0,0,0,0,0
1496,1970-01-01 00:00:00.000000010,"Hospital Tengku Anis, Pasir Putih",84,13,10,11,10,8,11,13,8
1497,1970-01-01 00:00:00.000000010,Hospital Gua Musang,24,3,3,4,4,2,3,4,1
1498,1970-01-01 00:00:00.000000010,Hospital Kuala Krai,64,7,7,6,10,7,6,10,11
1499,1970-01-01 00:00:00.000000010,Hospital Universiti Sains Malaysia (HUSM),5,1,0,1,1,1,0,1,0
1500,1970-01-01 00:00:00.000000010,Kuala Lumpur Hospital,5,1,0,0,1,0,0,1,2
1501,1970-01-01 00:00:00.000000010,National Heart Institute of Malaysia (IJN),24,1,3,4,4,1,5,2,4
1502,1970-01-01 00:00:00.000000010,Hospital Canselor Tuanku Muhriz UKM (HCTM),7,2,2,0,1,1,0,1,0
1503,1970-01-01 00:00:00.000000010,University Malaya Medical Centre (UMMC),6,1,1,1,2,0,1,0,0
1504,1970-01-01 00:00:00.000000010,Hospital Angkatan Tentera Tuanku Mizan,0,0,0,0,0,0,0,0,0
1505,1970-01-01 00:00:00.000000010,Hospital Rehabilitasi Cheras,24,4,5,2,5,1,2,3,2
1506,1970-01-01 00:00:00.000000010,Hospital Nukleus Labuan,8,2,1,3,1,0,1,0,0
1507,1970-01-01 00:00:00.000000010,Jabatan Kesihatan Labuan,36,5,3,2,8,5,5,4,4
1508,1970-01-01 00:00:00.000000010,Malacca General Hospital,48,7,3,6,8,7,7,8,2
1509,1970-01-01 00:00:00.000000010,Hospital Alor Gajah,0,0,0,0,0,0,0,0,0
1510,1970-01-01 00:00:00.000000010,Hospital Jasin,36,4,4,2,5,3,4,9,5
1511,1970-01-01 00:00:00.000000010,Hospital Angkatan Tentera Terendak,0,0,0,0,0,0,0,0,0
1512,1970-01-01 00:00:00.000000010,Tuanku Ja'afar Hospital,21,3,5,2,4,1,2,2,2
1513,1970-01-01 00:00:00.000000010,"Hospital Tuanku Ampuan Najihah, Kuala Pilah",0,0,0,0,0,0,0,0,0
1514,1970-01-01 00:00:00.000000010,Hospital Port Dickson,24,4,3,3,3,2,4,4,1
1515,1970-01-01 00:00:00.000000010,Hospital Tampin,56,5,3,7,10,9,13,4,5
1516,1970-01-01 00:00:00.000000010,Hospital Jelebu,0,0,0,0,0,0,0,0,0
1517,1970-01-01 00:00:00.000000010,Hospital Jempol,0,0,0,0,0,0,0,0,0
1518,1970-01-01 00:00:00.000000010,Hospital Rembau,0,0,0,0,0,0,0,0,0
1519,1970-01-01 00:00:00.000000010,Tengku Ampuan Afzan Hospital,10,1,0,1,3,0,1,1,3
1520,1970-01-01 00:00:00.000000010,Hospital Pekan,7,1,1,0,0,1,2,2,0
1521,1970-01-01 00:00:00.000000010,Hospital Kuala Lipis,54,4,3,6,6,8,10,9,8
1522,1970-01-01 00:00:00.000000010,Hospital Raub,0,0,0,0,0,0,0,0,0
1523,1970-01-01 00:00:00.000000010,Hospital Bentong,6,2,1,0,0,1,2,0,0
1524,1970-01-01 00:00:00.000000010,Hospital Jerantut,0,0,0,0,0,0,0,0,0
1525,1970-01-01 00:00:00.000000010,Hospital Jengka,0,0,0,0,0,0,0,0,0
1526,1970-01-01 00:00:00.000000010,Hospital Muadzam Shah,5,0,1,0,1,0,1,1,1
1527,1970-01-01 00:00:00.000000010,"Hospital Sultan Haji Ahmad Shah, Temerloh",7,1,0,1,2,0,2,0,1
1528,1970-01-01 00:00:00.000000010,Hospital Cameron Highlands,8,1,1,0,0,0,5,1,0
1529,1970-01-01 00:00:00.000000010,Hospital Rompin,14,1,0,2,2,0,2,3,4
1530,1970-01-01 00:00:00.000000010,Hospital Universiti Islam Antabangsa (UIA) Kuantan,14,1,2,5,4,1,1,0,0
1531,1970-01-01 00:00:00.000000010,Hospital Bera,10,1,4,0,1,1,0,0,3
1532,1970-01-01 00:00:00.000000010,Penang General Hospital,0,0,0,0,0,0,0,0,0
1533,1970-01-01 00:00:00.000000010,Hospital Sungai Bakap,49,2,5,3,2,5,12,16,4
1534,1970-01-01 00:00:00.000000010,Hospital Bukit Mertajam,20,4,1,3,3,3,2,2,2
1535,1970-01-01 00:00:00.000000010,Hospital Balik Pulau,32,3,5,3,1,9,6,4,1
1536,1970-01-01 00:00:00.000000010,Hospital Seberang Jaya,30,1,3,6,2,7,3,2,6
1537,1970-01-01 00:00:00.000000010,Hospital Kepala Batas,0,0,0,0,0,0,0,0,0
1538,1970-01-01 00:00:00.000000010,Hospital Batu Gajah,0,0,0,0,0,0,0,0,0
1539,1970-01-01 00:00:00.000000010,"Hospital Bahagia Ulu Kinta, Tanjung Rambutan",21,1,5,1,3,5,2,4,0
1540,1970-01-01 00:00:00.000000010,Hospital Changkat Melintang,20,1,2,3,1,4,3,4,2
1541,1970-01-01 00:00:00.000000010,Hospital Grik,30,5,4,4,2,4,4,5,2
1542,1970-01-01 00:00:00.000000010,Hospital Kampar,7,1,3,0,0,0,0,2,1
1543,1970-01-01 00:00:00.000000010,Hospital Kuala Kangsar,0,0,0,0,0,0,0,0,0
1544,1970-01-01 00:00:00.000000010,Hospital Parit Buntar,0,0,0,0,0,0,0,0,0
1545,1970-01-01 00:00:00.000000010,"Hospital Raja Permaisuri Bainun, Ipoh",14,1,3,0,3,1,3,0,3
1546,1970-01-01 00:00:00.000000010,Hospital Selama,12,0,0,2,1,2,2,2,3
1547,1970-01-01 00:00:00.000000010,Hospital Seri Manjung,0,0,0,0,0,0,0,0,0
1548,1970-01-01 00:00:00.000000010,Hospital Sg. Siput,12,1,0,2,1,3,1,2,2
1549,1970-01-01 00:00:00.000000010,Hospital Slim River,30,6,5,4,1,4,2,4,4
1550,1970-01-01 00:00:00.000000010,Hospital Tapah,21,3,1,3,4,1,4,3,2
1551,1970-01-01 00:00:00.000000010,Hospital Taiping,14,1,4,1,1,1,4,2,0
1552,1970-01-01 00:00:00.000000010,Hospital Teluk Intan,21,2,3,4,3,2,1,3,3
1553,1970-01-01 00:00:00.000000010,"Hospital Tuanku Fauziah, Kangar",0,0,0,0,0,0,0,0,0
1554,1970-01-01 00:00:00.000000010,Putrajaya Hospital,6,0,0,0,1,3,1,0,1
1555,1970-01-01 00:00:00.000000010,National Cancer Institute,6,1,2,0,2,0,0,0,1
1556,1970-01-01 00:00:00.000000010,"Queen Elizabeth Hospital, Kota Kinabalu (I & II)",0,0,0,0,0,0,0,0,0
1557,1970-01-01 00:00:00.000000010,"Duchess of Kent Hospital, Sandakan",0,0,0,0,0,0,0,0,0
1558,1970-01-01 00:00:00.000000010,Hospital Beaufort,16,0,3,1,0,6,3,2,1
1559,1970-01-01 00:00:00.000000010,Hospital Beluran,24,2,2,3,5,4,2,1,5
1560,1970-01-01 00:00:00.000000010,Hospital Keningau,12,1,2,1,2,1,1,2,2
1561,1970-01-01 00:00:00.000000010,Hospital Kinabatangan,0,0,0,0,0,0,0,0,0
1562,1970-01-01 00:00:00.000000010,Hospital Kota Belud,30,7,3,4,6,3,4,1,2
1563,1970-01-01 00:00:00.000000010,Hospital Kota Marudu,0,0,0,0,0,0,0,0,0
1564,1970-01-01 00:00:00.000000010,Hospital Kuala Penyu,0,0,0,0,0,0,0,0,0
1565,1970-01-01 00:00:00.000000010,Hospital Kudat,7,0,1,1,0,1,2,1,1
1566,1970-01-01 00:00:00.000000010,Hospital Lahad Datu,0,0,0,0,0,0,0,0,0
1567,1970-01-01 00:00:00.000000010,Hospital Mesra Bukit Padang,28,6,1,4,2,4,3,4,4
1568,1970-01-01 00:00:00.000000010,Hospital Papar,0,0,0,0,0,0,0,0,0
1569,1970-01-01 00:00:00.000000010,Hospital Ranau,5,0,1,1,1,0,0,1,1
1570,1970-01-01 00:00:00.000000010,Hospital Semporna,14,1,2,2,1,3,1,3,1
1571,1970-01-01 00:00:00.000000010,Hospital Sipitang,0,0,0,0,0,0,0,0,0
1572,1970-01-01 00:00:00.000000010,Hospital Tambunan,0,0,0,0,0,0,0,0,0
1573,1970-01-01 00:00:00.000000010,Hospital Tawau,14,3,2,2,2,0,3,0,2
1574,1970-01-01 00:00:00.000000010,Hospital Tenom,0,0,0,0,0,0,0,0,0
1575,1970-01-01 00:00:00.000000010,Hospital Wanita dan Kanak-Kanak Sabah[5],14,3,1,3,0,4,0,2,1
1576,1970-01-01 00:00:00.000000010,Sarawak General Hospital,35,5,5,2,4,6,5,6,2
1577,1970-01-01 00:00:00.000000010,"Sarawak General Hospital, Kota Samarahan (Cardiac services)",7,0,0,3,0,0,0,2,2
1578,1970-01-01 00:00:00.000000010,Hospital Bau,0,0,0,0,0,0,0,0,0
1579,1970-01-01 00:00:00.000000010,Hospital Sibu,0,0,0,0,0,0,0,0,0
1580,1970-01-01 00:00:00.000000010,Hospital Miri,8,1,0,1,1,2,2,0,1
1581,1970-01-01 00:00:00.000000010,Hospital Sarikei,56,9,2,9,7,6,3,6,14
1582,1970-01-01 00:00:00.000000010,Hospital Sri Aman,0,0,0,0,0,0,0,0,0
1583,1970-01-01 00:00:00.000000010,Hospital Limbang,0,0,0,0,0,0,0,0,0
1584,1970-01-01 00:00:00.000000010,Hospital Lawas,35,5,4,3,4,7,6,4,2
1585,1970-01-01 00:00:00.000000010,Hospital Kapit,6,0,3,0,0,1,2,0,0
1586,1970-01-01 00:00:00.000000010,Hospital Sentosa,6,0,2,2,0,0,1,0,1
1587,1970-01-01 00:00:00.000000010,Hospital Mukah,0,0,0,0,0,0,0,0,0
1588,1970-01-01 00:00:00.000000010,Hospital Marudi,24,3,5,3,0,2,6,3,2
1589,1970-01-01 00:00:00.000000010,Hospital Lundu,28,4,4,4,1,3,2,7,3
1590,1970-01-01 00:00:00.000000010,Hospital Bintulu,0,0,0,0,0,0,0,0,0
1591,1970-01-01 00:00:00.000000010,Hospital Betong,10,3,0,0,1,3,1,0,2
1592,1970-01-01 00:00:00.000000010,Hospital Serian,10,1,1,1,0,1,2,2,2
1593,1970-01-01 00:00:00.000000010,Hospital Simunjan,10,1,1,0,1,2,1,4,0
1594,1970-01-01 00:00:00.000000010,Rajah Charles Brooke Memorial Hospital,24,1,1,4,3,1,5,3,6
1595,1970-01-01 00:00:00.000000010,Hospital Kanowit,24,4,2,4,1,3,5,4,1
1596,1970-01-01 00:00:00.000000010,Hospital Saratok,0,0,0,0,0,0,0,0,0
1597,1970-01-01 00:00:00.000000010,Hospital Dalat,0,0,0,0,0,0,0,0,0
1598,1970-01-01 00:00:00.000000010,Hospital Shah Alam,42,6,2,7,6,6,7,5,3
1599,1970-01-01 00:00:00.000000010,Hospital Ampang,40,6,2,6,7,3,6,5,5
1600,1970-01-01 00:00:00.000000010,Hospital Banting,0,0,0,0,0,0,0,0,0
1601,1970-01-01 00:00:00.000000010,Hospital Kajang,24,1,3,1,4,5,4,2,4
1602,1970-01-01 00:00:00.000000010,Hospital Kuala Kubu Baru,0,0,0,0,0,0,0,0,0
1603,1970-01-01 00:00:00.000000010,Hospital Selayang,6,0,1,0,0,0,2,1,2
1604,1970-01-01 00:00:00.000000010,Hospital Sultan Idris Shah Serdang,0,0,0,0,0,0,0,0,0
1605,1970-01-01 00:00:00.000000010,Hospital Sungai Buloh,42,8,5,7,6,3,2,7,4
1606,1970-01-01 00:00:00.000000010,Hospital Tanjung Karang,24,2,4,1,4,3,1,5,4
1607,1970-01-01 00:00:00.000000010,"Hospital Tengku Ampuan Jemaah, Sabak Bernam",7,1,0,0,1,1,0,2,2
1608,1970-01-01 00:00:00.000000010,"Hospital Tengku Ampuan Rahimah, Klang",6,0,1,1,2,0,0,0,2
1609,1970-01-01 00:00:00.000000010,Universiti Putra Malaysia Teaching Hospital,48,7,8,2,4,7,6,8,6
1610,1970-01-01 00:00:00.000000010,"Universiti Teknologi MARA Teaching Hospital, Puncak Alam",72,11,8,7,9,9,10,11,7
1611,1970-01-01 00:00:00.000000010,"Hospital Sultanah Nur Zahirah, Kuala Terengganu",24,2,4,2,3,2,3,7,1
1612,1970-01-01 00:00:00.000000010,Hospital Dungun,0,0,0,0,0,0,0,0,0
1613,1970-01-01 00:00:00.000000010,Hospital Kemaman,6,1,1,2,1,1,0,0,0
1614,1970-01-01 00:00:00.000000010,Hospital Besut,0,0,0,0,0,0,0,0,0
1615,1970-01-01 00:00:00.000000010,Hospital Hulu Terengganu,15,3,2,3,1,3,1,2,0
1616,1970-01-01 00:00:00.000000010,Hospital Setiu,12,2,1,0,2,0,3,2,2
1617,1970-01-01 00:00:00.000000011,"Hospital Pakar Sultanah Fatimah, Muar",36,5,4,5,7,5,3,3,4
1618,1970-01-01 00:00:00.000000011,"Hospital Sultanah Nora Ismail, Batu Pahat",21,6,4,1,2,1,2,2,3
1619,1970-01-01 00:00:00.000000011,"Hospital Enche Besar Hajjah Kalsom, Kluang",42,8,4,7,2,8,4,4,5
1620,1970-01-01 00:00:00.000000011,Hospital Segamat,18,4,1,4,3,1,3,0,2
1621,1970-01-01 00:00:00.000000011,Hospital Pontian,14,3,1,2,2,1,4,0,1
1622,1970-01-01 00:00:00.000000011,Hospital Kota Tinggi,0,0,0,0,0,0,0,0,0
1623,1970-01-01 00:00:00.000000011,Hospital Mersing,64,9,9,11,9,4,6,6,10
1624,1970-01-01 00:00:00.000000011,Hospital Tangkak,15,1,1,2,2,4,2,1,2
1625,1970-01-01 00:00:00.000000011,"Hospital Temenggung Seri Maharaja Tun Ibrahim, Kulai",0,0,0,0,0,0,0,0,0
1626,1970-01-01 00:00:00.000000011,Sultan Ismail Hospital,12,1,3,2,0,2,2,1,1
1627,1970-01-01 00:00:00.000000011,"Hospital Sultanah Aminah, Johor Bahru[2]",8,0,2,1,0,1,0,3,1
1628,1970-01-01 00:00:00.000000011,"Sultanah Bahiyah Hospital, Alor Setar",0,0,0,0,0,0,0,0,0
1629,1970-01-01 00:00:00.000000011,"Sultan Abdul Halim Hospital, Sungai Petani",32,3,2,6,2,8,4,4,3
1630,1970-01-01 00:00:00.000000011,Pendang Hospital,0,0,0,0,0,0,0,0,0
1631,1970-01-01 00:00:00.000000011,Kulim Hospital,10,0,1,3,0,2,2,1,1
1632,1970-01-01 00:00:00.000000011,Baling Hospital,0,0,0,0,0,0,0,0,0
1633,1970-01-01 00:00:00.000000011,Sik Hospital,7,3,0,0,1,0,0,2,1
1634,1970-01-01 00:00:00.000000011,Hospital Yan,7,1,0,1,0,1,0,2,2
1635,1970-01-01 00:00:00.000000011,Hospital Jitra,0,0,0,0,0,0,0,0,0
1636,1970-01-01 00:00:00.000000011,Hospital Kuala Nerang,36,8,4,5,3,7,4,2,3
1637,1970-01-01 00:00:00.000000011,"Hospital Raja Perempuan Zainab II, Kota Bharu",7,1,2,1,0,0,3,0,0
1638,1970-01-01 00:00:00.000000011,Hospital Pasir Mas,8,0,0,1,1,1,1,2,2
1639,1970-01-01 00:00:00.000000011,Hospital Tumpat,0,0,0,0,0,0,0,0,0
1640,1970-01-01 00:00:00.000000011,Hospital Machang,50,4,6,9,5,6,5,5,10
1641,1970-01-01 00:00:00.000000011,Hospital Jeli,48,6,10,7,2,7,8,5,3
1642,1970-01-01 00:00:00.000000011,Hospital Tanah Merah,7,1,2,1,1,0,2,0,0
1643,1970-01-01 00:00:00.000000011,"Hospital Tengku Anis, Pasir Putih",30,4,3,4,5,6,5,1,2
1644,1970-01-01 00:00:00.000000011,Hospital Gua Musang,28,1,4,4,1,7,5,3,3
1645,1970-01-01 00:00:00.000000011,Hospital Kuala Krai,32,1,4,5,8,4,3,2,5
1646,1970-01-01 00:00:00.000000011,Hospital Universiti Sains Malaysia (HUSM),5,2,0,1,0,0,0,2,0
1647,1970-01-01 00:00:00.000000011,Kuala Lumpur Hospital,12,2,2,0,2,2,2,2,0
1648,1970-01-01 00:00:00.000000011,National Heart Institute of Malaysia (IJN),5,0,0,2,0,0,1,2,0
1649,1970-01-01 00:00:00.000000011,Hospital Canselor Tuanku Muhriz UKM (HCTM),0,0,0,0,0,0,0,0,0
1650,1970-01-01 00:00:00.000000011,University Malaya Medical Centre (UMMC),0,0,0,0,0,0,0,0,0
1651,1970-01-01 00:00:00.000000011,Hospital Angkatan Tentera Tuanku Mizan,0,0,0,0,0,0,0,0,0
1652,1970-01-01 00:00:00.000000011,Hospital Rehabilitasi Cheras,21,3,3,1,3,0,5,0,6
1653,1970-01-01 00:00:00.000000011,Hospital Nukleus Labuan,6,1,1,1,1,0,1,0,1
1654,1970-01-01 00:00:00.000000011,Jabatan Kesihatan Labuan,42,2,3,6,4,7,7,5,8
1655,1970-01-01 00:00:00.000000011,Malacca General Hospital,88,10,12,6,12,10,13,16,9
1656,1970-01-01 00:00:00.000000011,Hospital Alor Gajah,12,2,2,3,0,2,1,2,0
1657,1970-01-01 00:00:00.000000011,Hospital Jasin,42,9,4,5,4,5,6,7,2
1658,1970-01-01 00:00:00.000000011,Hospital Angkatan Tentera Terendak,0,0,0,0,0,0,0,0,0
1659,1970-01-01 00:00:00.000000011,Tuanku Ja'afar Hospital,40,5,8,4,6,4,3,3,7
1660,1970-01-01 00:00:00.000000011,"Hospital Tuanku Ampuan Najihah, Kuala Pilah",0,0,0,0,0,0,0,0,0
1661,1970-01-01 00:00:00.000000011,Hospital Port Dickson,8,0,2,1,1,1,1,1,1
1662,1970-01-01 00:00:00.000000011,Hospital Tampin,48,10,8,7,7,3,0,7,6
1663,1970-01-01 00:00:00.000000011,Hospital Jelebu,0,0,0,0,0,0,0,0,0
1664,1970-01-01 00:00:00.000000011,Hospital Jempol,0,0,0,0,0,0,0,0,0
